Aspect,Curvature,Earthquake,Elevation,Lithology,NDVI,NDWI,Plan,Precipitation,Profile,Slope,temperature,moisture,Landslide
3.1336311059552444,2.732737787688618,2.333333333,3.1997022270447557,4,2.666666667,2.8002977729552443,3.1997022270447557,4.0,3.8002977729552443,3.1997022270447557,20.807070231717024,18.822649663460698,1
3.3964322577812016,3.1351172044067233,2.531549462187925,2.801783871406723,2,3.0,2.8648827955932767,3.333333333,4.5946483863744785,3.333333333,3.0,16.311276703106547,35.84452708270149,1
2.0326981220476292,3.267937088904742,1.699364789047629,2.333333333,1,2.431427699240982,3.568572300759018,3.267937088904742,2.732062911095258,3.0653962441933524,2.9346037558066476,17.47026349432703,44.1396612463064,1
2.3578428346689444,2.658496833094012,2.341503166905988,1.6584968330940124,2,2.333333333,3.016339667787466,3.308823831331056,4.6748365008814785,4.333333333,2.008169833881478,20.207425557012726,43.086188475375394,1
3.6204977409659422,2.7128355928955505,2.333333333,2.2871644071044495,1,3.194826555174841,2.805173444825159,3.0461689258955507,4.240995481208898,3.666666667,3.2871644071044495,23.821340774211762,37.03966830580267,1
3.446961908050319,3.106076183581134,2.0,2.1136285747094328,2,2.553038091949681,3.2272571497597515,3.553038091949681,3.333333333,3.2272571497597515,3.4394095172402483,20.657826496287296,66.25964736909032,1
2.560233226678214,2.560233226678214,1.8795335470049714,2.1064334400024856,2,4.120466452995029,1.5462002133242714,2.7731001070024854,3.759067093648543,3.7731001070024854,2.560233226678214,24.200893941940112,59.519492236159294,1
3.333333333,3.0497862885693663,2.0,3.0497862885693663,2,2.6915598112473433,2.6915598112473433,3.333333333,4.283547044505313,2.9751068557526565,2.6915598112473433,20.77178730988473,58.196664667639254,1
3.0507533766532053,2.9492466233467947,1.666666667,1.8477398698881233,2,4.514406536888123,1.434840086458671,2.9492466233467947,2.253766883570548,3.5651599135413288,2.7969864932349178,24.51329270619799,3.095438270706911,1
1.6965722244270185,2.3482861117583678,2.0,2.0149527787135093,1,3.378191669185386,2.621808330814614,3.0,4.333333333,4.333333333,1.711525003185386,14.859680130223712,50.041403775306065,1
2.2924044935605137,3.5691985022848924,2.235865168577297,2.666666667,1,4.374262173439487,1.097468164422703,3.333333333,4.374262173439487,2.861602995845406,3.902531835577297,17.065549098841032,47.78879553250268,1
2.711114358945917,2.711114358945917,1.5777712829748234,2.666666667,1,3.955552308054083,2.0,2.955552308054083,2.4888758989496464,3.5333235910289065,3.666666667,22.71898129705367,29.943732263325085,1
2.2262948039380706,2.2262948039380706,2.113147401799314,2.2262948039380706,1,3.333333333,2.0,2.779814068799314,4.0,3.886852598200686,2.5596281369380707,20.612718830215172,53.745681399519896,1
3.6254360562284123,2.666666667,2.6254360562284123,2.333333333,2,2.333333333,3.666666667,2.292102722352104,4.9587693893521045,3.6254360562284123,3.4157945544194837,18.555374319026836,49.013643100603524,1
3.333333333,2.784768710753925,2.2362040878621565,3.1181020437539253,2,2.333333333,3.215231289246075,3.1181020437539253,4.118102043753925,3.4514353771082313,3.4514353771082313,17.680099183910084,37.18915070492512,1
3.001133029313897,1.6689327256277937,1.998866970686103,2.333333333,2,3.667799696313897,1.998866970686103,1.6689327256277937,4.0,4.0,2.6700657549450892,21.87708015236792,58.19262289885428,1
2.666666667,3.5892254036678084,2.077441263099868,2.1548825264320595,2,4.178450806800264,1.8215491931997358,3.744107930099868,3.2323237895319274,2.821549193199736,2.333333333,19.272608641793468,18.349699965240767,1
2.6129043383705697,2.0931903350303327,1.666666667,1.5197140033402365,1,4.2401429979696665,1.2795710053705696,2.666666667,3.0,4.2401429979696665,3.1863806703402364,19.01792629899078,78.20921460460536,1
4.0,2.3521019634888587,2.3145647025392946,1.9906156847696472,1,3.0093843152303528,2.9906156847696472,2.6854352974607054,3.9812313695111414,3.6478980365111413,3.6478980365111413,16.387491394277294,58.597094620429466,1
3.7262587627905703,1.9404079042094298,2.333333333,3.2737412372094297,2,3.452517524759917,2.333333333,1.9404079042094298,4.487890379449513,4.273741237209429,3.333333333,24.865994074723147,49.24129799683273,1
3.83707135598265,2.155452599540836,2.0,1.1704046889826498,1,2.659190621523486,3.503738022493864,2.16292864401735,4.340809378476514,4.0,1.83707135598265,19.267150009558605,45.10545155125506,1
3.0,3.253449288741186,2.5867826225015333,1.5867826225015336,1,2.333333333,3.4132173774984667,3.506898578242719,4.586782622501533,3.1597680887572808,2.506898578242719,20.35861053987319,61.33128660024378,1
3.3784320677550537,3.666666667,2.644117299588649,2.666666667,1,2.666666667,3.333333333,3.9549012652449465,4.599018564901244,2.9774506326562973,3.355882700411351,19.591957030391374,47.769005823082544,1
3.327173671198258,2.333333333,2.3148543475762944,1.981521014576294,2,3.6605070051797783,2.0061596618017425,2.333333333,3.96920169095433,3.9938403381982575,2.981521014576294,23.924695485364207,40.73052231354662,1
3.1235347693150906,2.3951007177501964,1.666666667,3.2470695384448787,2,2.481364513120015,2.913736205444879,2.3951007177501964,3.6048992822498036,3.666666667,4.0,22.882928302889326,40.46354351416309,1
2.333333333,3.228405394500658,2.0,1.333333333,3,2.771594605499342,3.0,3.0,3.5431892103134683,3.0,2.1049279384993422,19.27461140516131,46.29121619340778,1
2.731008349678501,3.4678291583624934,2.4678291583624934,2.5321708416375066,1,3.4678291583624934,1.8655041750409942,3.4678291583624934,4.666666667,3.0,2.397675016678501,22.119377151065535,55.54748798699658,1
2.585898105616322,3.171796210717256,2.333333333,3.333333333,1,4.333333333,1.5858981056163224,3.333333333,3.747435228141372,3.414101894383678,3.4948704555250494,20.82373815552588,58.1289596339353,1
2.9635859890394114,2.0364140109605886,1.703080677960589,2.9271719779695804,2,2.666666667,3.0,2.666666667,3.0,3.9635859890394114,3.1092420329910087,21.065306563891294,77.80367039353436,1
3.028480574075467,3.333333333,2.3618139071609088,2.056961148236375,2,2.609705518763625,3.3618139071609088,3.0,4.695147241075467,2.971519425924533,3.418775055311842,22.89325386656127,58.87093332105692,1
4.193709779057608,3.441505783811561,1.2792471083036552,2.4729568873612626,2,1.9459137748847843,3.9144626707539527,3.333333333,2.1710746574920945,2.752203995246047,3.5811293377539526,21.39036419561063,53.42519916146671,1
2.78115564358451,2.666666667,1.666666667,2.4376887134875123,2,3.666666667,1.666666667,2.666666667,2.666666667,3.4478223099279774,2.2289779535124876,22.39360004019571,76.62870668997628,1
2.721851060203047,2.6114822736314,2.333333333,3.1677801532253063,2,2.721851060203047,2.721851060203047,2.278148939796953,4.556297880428353,3.3885177263686,4.167780153225306,20.21136049661311,73.27904831044394,1
4.0,2.376709399946082,2.188354699690509,2.333333333,1,2.0,4.144978633309491,2.7534187993271,4.855021366690509,3.623290600053918,2.478311966744427,23.503362881211448,56.39226888648513,1
3.333333333,3.245667262340502,2.666666667,2.754332737659498,2,3.1228336309860003,2.543833035645499,3.456166964354501,4.543833035645498,3.087666071027999,2.2104997020139994,20.268203150151745,36.28269404699044,1
3.2048656269557947,3.743064587526186,2.538198960570391,2.3854031185180196,2,2.666666667,3.0,3.8715322939557946,4.538198960570392,2.3854031185180196,2.7951343730442053,19.963214208480057,69.89591817628146,1
3.4525331751338864,3.238399683910173,1.571733016910173,4.452533175133886,4,2.761600316089827,2.9050663505525733,3.0,3.1434660344627465,2.4282669830898267,3.666666667,21.175073832144477,51.562843115280224,1
2.666666667,2.9996670025780188,2.0,2.0003329974219812,2,2.6663336695770194,3.0003329974219812,3.0,3.666999664421981,3.3336663304229806,2.666000672155038,18.91276788612805,45.03311622483785,1
3.26809782099094,3.73190217900906,2.0,2.7971376910181194,3,3.333333333,2.333333333,3.3985688452047667,3.463804357213826,2.333333333,3.0,21.344066605637064,57.40149396567509,1
2.7773290549785514,2.666666667,2.2964458703773705,2.0368874626226297,1,3.2964458703773705,2.7404415922452596,2.666666667,3.926225074644078,3.6297792042667076,2.333333333,21.832191605346672,82.40217637982222,1
2.9694635295458323,3.010178823474544,2.333333333,2.010178823474544,1,3.333333333,2.333333333,2.989821176525456,3.676845490474544,3.3129756860509127,3.010178823474544,22.04466315094049,45.997060697200006,1
3.8538190767667038,2.760242871883352,2.0,1.853819076766704,2,2.906423795116648,3.1871524100474327,3.239757128116648,4.239757128116648,3.5730904618359194,2.520485743047433,20.801120249075225,81.17481590001047,1
3.182930770607031,3.0,1.9674717917859386,1.5162641041558231,2,3.666666667,2.182930770607031,3.333333333,3.4512076876301157,3.666666667,1.9674717917859386,15.3038077960895,47.97170226042494,1
3.3973821471912906,2.820476986704432,1.9102384934868584,1.9102384934868584,1,4.243571826486858,1.666666667,2.2435718264868583,3.576905160217574,2.846189680026283,2.820476986704432,22.826738052846697,45.11946952971892,1
3.3335668410126345,2.9997664919880664,1.9997664919880664,2.3328663169761326,2,2.6673671910365013,2.9997664919880664,2.666666667,2.666666667,3.0002335080119336,1.9997664919880664,21.62031518738763,47.18293388964407,1
3.333333333,3.666666667,2.333333333,2.4102471454678946,1,3.863250951647451,2.0,3.666666667,4.0598352362949015,3.0,2.863250951647451,22.631688831163913,21.91843786779393,1
2.560384690897585,2.560384690897585,2.2125639518859845,2.5458972848859847,1,3.3188459276695537,2.227051357216431,2.772948642783569,4.666666667,3.772948642783569,2.666666667,22.70076518402779,56.98282140506168,1
2.6509271710446827,3.56080205410671,2.0,1.0,1,3.0,2.666666667,3.0,3.788270774531014,2.43919794589329,2.333333333,14.245240612012987,50.80679638304832,1
3.0515827346960234,3.0515827346960234,2.6150839321492283,2.2301678636079534,2,2.563501197453205,3.436498802546795,3.6150839321492283,4.896834530453205,3.0515827346960234,1.9484172653039766,18.78400190135467,48.49375662155832,1
3.323660794153081,3.3301091533875846,2.6634424873779117,3.3301091533875846,2,2.6634424873779117,3.3301091533875846,3.3301091533875846,4.996775820387584,3.3365575126220883,3.650545768918577,21.464720712648333,26.83177569032242,1
2.5932510200427115,2.220246940431372,2.0,1.0734156467370417,1,2.4801646266943305,2.8531687063056697,2.4801646266943305,4.666666667,3.8531687063056697,1.6269959203886604,19.864755684723352,74.99032706439769,1
3.2218446665014935,3.333333333,1.7781553334985067,2.666666667,2,3.4448219998329725,2.0,3.8885113335014934,3.0,3.2218446665014935,3.7770226666685205,19.511831283237825,63.01904730111785,1
3.0,3.333333333,1.701618088023526,2.6317152458716198,2,3.333333333,2.666666667,3.9650485789764742,3.4032361751519065,3.9300971578480937,2.736569509047052,18.050655412436186,36.633659680832245,1
3.104887072587994,2.7715537395879943,2.2097741454906497,2.7715537395879943,1,3.5617795940973447,2.4382204059026553,2.419548290666638,3.7715537395879943,3.2284462604120057,3.2284462604120057,24.301069432753035,21.482091335213205,1
2.0,3.0,2.1955029026399373,2.862169569639937,2,3.0,2.862169569639937,3.137830430360063,4.471163763773554,3.333333333,3.0,22.356845776701906,86.90202617687574,1
3.092296335994196,2.907703664005804,2.333333333,2.0,2,3.2410369973673596,2.5461481681355425,3.4538518318644575,3.787185165502902,3.7589630026326404,2.4538518318644575,21.63502085130568,86.39443492213776,1
3.245982669181791,3.0,1.8413679946364185,1.5793160029197388,2,3.666666667,2.245982669181791,3.333333333,3.2620519917166795,3.666666667,1.8413679946364185,15.35894604966824,48.144420326363495,1
2.580412565873223,3.2470792321319855,1.8274917980052081,3.2470792321319855,2,3.2470792321319855,2.505841534994792,2.9137458991319853,2.8274917980052083,2.7529207678680145,3.0116830707308213,21.508410059450043,76.8999267235383,1
2.7976473360337892,2.8690193309662106,2.2023526639662108,1.7976473360337892,2,4.20235266396621,1.4643140024267312,3.333333333,4.0,3.464314002426731,2.7976473360337892,16.81486268774036,48.37567807608871,1
2.5276446824953807,3.333333333,2.097155674601957,3.139021983796087,2,4.47235531750462,1.4304890078934236,3.430489007893424,3.902844325398043,3.097155674601957,2.8056886505046195,15.31864816842899,50.32320194107022,1
4.308384939155129,2.0249483938448702,2.30838493915513,2.4081785146094568,1,2.0249483938448702,3.950103212235414,2.049896787764586,3.925154818390544,4.333333333,3.0,20.76915079581648,43.96210534236592,1
3.666666667,2.517293314074133,2.149373352477747,1.482706685925867,2,3.367919961596386,2.632080038403614,2.816040019477747,3.816040019477747,3.816040019477747,2.2987467054036137,18.986273611959394,32.08102583330342,1
3.0,3.2634974518192794,2.0698358811807207,3.1238256892483305,2,3.9301641188192793,2.0698358811807207,3.193661570638559,4.069835881180721,3.2634974518192794,2.526994904429051,20.385315029086797,71.9698719626621,1
2.071436087315841,2.666666667,2.666666667,2.476205507845991,3,2.476205507845991,3.523794492154009,3.261897245684159,4.595230579469851,3.928563912684159,3.261897245684159,19.472549086030284,59.98037918698789,1
2.5519864038990634,2.4373061411421677,2.0,2.4480135961009366,1,2.8853197372431043,3.1146802627568957,2.8853197372431043,3.8960271925137913,3.8960271925137913,1.7706394741421678,23.154493263139045,70.21972178724116,1
3.3751401609544995,3.0,2.041806827829079,1.750280322658158,2,3.958193172170921,2.041806827829079,3.3751401609544995,4.333333333,3.0836136557835783,2.333333333,19.55987970333335,33.316161377893216,1
2.9832976567033795,2.9832976567033795,2.633261980356652,2.633261980356652,2,2.933190626763411,3.3834403629399685,3.0,4.916488283416683,3.333333333,2.0167023432966205,26.150533357949943,5.525130377693699,1
3.333333333,2.8374384372481156,2.666666667,2.4876846887433377,2,3.8374384372481156,1.8292282297518845,3.1707717702481157,5.0,3.8374384372481156,3.1625615627518844,18.50726383579434,53.379639540300786,1
2.4939018266024733,3.333333333,2.0,3.0,3,3.678863013276759,1.9878036532415357,3.333333333,3.160568493120768,3.0,2.5060981733975267,19.677603427861683,67.28679493600175,1
3.583743396470181,3.500820126189131,2.583743396470181,1.5837433964701808,1,2.500820126189131,3.1658465408108682,3.583743396470181,4.416256603529819,3.0,2.7495899372810495,22.600052793599623,19.16245880299614,1
3.0,3.333333333,2.2393687428941873,1.8120708195064805,2,4.145404152788374,1.666666667,3.093964590105813,4.333333333,2.333333333,2.6152271035993326,19.07802089271188,67.1835612111157,1
3.5936443929007558,3.0,2.5936443929007558,3.666666667,3,2.7396889408801774,3.0,2.9269777261198224,4.926977726119823,3.5936443929007558,3.4475998451404006,21.450914823294177,54.773738197526555,1
2.4072004942267666,3.2840885588980675,1.9753776129490337,1.6420442798751664,2,2.6174218928242,3.3825781071758,2.691289054050966,3.9507552258242002,2.7405338282267664,3.333333333,24.159790619312844,47.8923759147281,1
3.5239032173672946,2.3811397681628796,2.333333333,2.190569883795585,1,1.857236550795585,3.95219356540883,2.190569883795585,4.23772046424595,3.809430116204415,2.094957015041535,23.645490961415813,30.132126228644992,1
2.736459712452643,3.069793045557333,1.666666667,3.3682298558310113,1,2.7015631897263215,3.0,3.403126378557333,2.3682298558310113,3.5619770987163455,2.3682298558310113,20.21716438847352,56.23342315700463,1
3.0,3.0,2.2689879456595716,1.7310120543404284,1,2.666666667,3.0,3.666666667,4.0643453873404285,4.0,2.128690774873893,22.011402709052145,83.82604110300603,1
3.3337246464960333,2.6662753535039667,2.6662753535039667,2.333333333,2,3.0,2.6670579804948593,2.9992173730091074,4.332942019505141,3.6670579804948593,3.333333333,18.032830869100465,67.3338573754781,1
2.0,2.065202998685528,1.666666667,1.2608119949377201,1,2.7318696656855277,3.2029273356289445,2.7318696656855277,3.065202998685528,4.268130334314472,2.4637393305666646,20.047460762873378,52.801425978102934,1
2.4069836744392776,2.796508163085599,2.333333333,2.203491836914401,1,3.666666667,2.333333333,3.203491836914401,4.406983674439278,3.666666667,3.2596829925607222,17.21588159583191,45.84230622442391,1
2.7534614119956182,2.1400426928584966,2.1400426928584966,1.8599573071415034,1,3.1400426928584966,2.7199146138628785,2.2800853861371215,4.140042692858496,3.6134187191371216,2.086794745995618,22.596726478421882,35.46320779519262,1
4.295199697988078,3.704800302011921,2.0762672701382434,2.9618663649880785,2,2.371466968126322,3.295199697988079,4.0,4.666666667,2.371466968126322,3.704800302011921,21.863031005407784,44.832330378233635,1
3.2448314077046723,3.333333333,2.333333333,1.666666667,1,2.91838953084672,2.74827713615328,3.0,4.585056197601888,2.74827713615328,3.4149438023981116,20.84111985751394,76.76112122716259,1
2.333333333,3.333333333,2.0,2.8656504655549546,2,2.666666667,3.0,3.8010162014450453,3.602032402293139,3.0,2.397967597706861,19.314356009536432,73.53970726694806,1
2.6702463275957475,2.9964203394042523,2.0,3.3225943512020177,2,2.0,3.6702463275957475,2.666666667,4.329753672404252,3.3369129936064867,2.9928406787977653,17.486824551995767,38.096122781327814,1
2.9599317358712214,2.919863471622238,2.0,3.253196804742443,2,3.6265984027510165,2.0,2.919863471622238,3.78687145950654,3.7067349311287785,3.9599317358712214,21.136992362275677,86.57225723770343,1
3.333333333,3.0,2.3702216862926333,2.8148891571313497,2,2.85177750986865,2.481555823576017,3.14822249013135,4.703555019292633,3.0,2.85177750986865,20.98028200464905,57.88614093477522,1
3.666666667,2.643859217960577,2.3105258840289995,2.643859217960577,2,3.0,3.0,2.621051768989577,4.287718435057999,3.666666667,3.022807448971,19.42834621606613,52.05263325465648,1
2.3303593420679802,3.49851300428176,2.168153662213779,3.165179670786221,2,3.6696406579320198,2.0,2.666666667,4.669640657932019,2.50148699571824,3.49851300428176,21.02566911698297,65.64207318652527,1
3.3608911561827255,3.0,1.666666667,1.9724421778172745,1,3.1294829926590007,2.435258503476275,2.8980748298295005,3.435258503476275,2.333333333,3.435258503476275,22.67473083258414,25.819850247280666,1
4.574276467664949,3.0,2.333333333,1.6897642167991167,2,2.9769024502008836,3.0230975497991164,3.3102357832008837,3.379528432667526,3.0230975497991164,2.666666667,19.915270030530053,72.47508429532753,1
2.411818320526786,3.4182827819943036,1.666666667,3.333333333,3,3.0849494487394553,2.4182827819943036,3.254848346473214,3.0849494487394553,2.1698988977337588,3.9150505512605447,17.585054814794358,48.39359972471699,1
3.4413359793460527,4.220667989342024,2.4413359793460527,3.0,2,3.8873346563420244,1.7793320106579757,3.8873346563420244,4.441335979346053,2.4459986769959716,3.995337301688077,24.242649408901173,22.40937912094863,1
3.333333333,2.1171196713268072,2.333333333,1.666666667,1,2.8828803286731928,2.684692347331781,3.0,4.549546995321834,4.2162136616731924,1.8828803286731928,19.95907604134759,61.33964896864049,1
2.6271147186844326,3.333333333,2.333333333,1.7062186151969114,3,3.9604480518030885,1.9604480518030887,3.333333333,3.6271147186844326,2.78532251170939,2.4124372295124785,21.86762102742435,48.40690687282059,1
3.0,3.3822857159779725,1.4312380988090871,1.4312380988090871,2,4.097904765809087,1.617714284022028,3.3822857159779725,2.76457143266223,3.284380950168885,1.7645714326622302,23.593914174267947,52.07821569665955,1
3.2714136476598497,2.790506037680301,2.333333333,2.7285863523401503,1,3.7905060376803004,1.333333333,2.5810120747321195,3.9380803146598495,3.0619196853401505,3.54282729613394,20.730716174587823,35.351393230038326,1
2.666666667,2.890597943918928,2.5572646105907215,2.4478625545096495,2,2.5572646105907215,3.4427353894092785,2.666666667,4.666666667,3.2188041124903504,2.776068723081072,18.342655199508908,58.58690932487726,1
2.8919699127756053,3.261313274922424,2.5946466088143936,3.0,3,4.0,1.9639899709612119,3.2973233039612118,4.297323303961211,2.810706783263183,2.333333333,16.927824876180683,44.111414419848614,1
3.0,2.543913254011133,2.0,3.0,3,3.6317397617699196,1.7015935712300805,2.877246587379393,3.122753412620607,4.210579920379393,2.666666667,23.969260337046364,44.994234501294514,1
3.5170915287164,2.333333333,2.7585457647203815,2.666666667,1,1.666666667,4.333333333,2.333333333,4.5170915287164,3.8162418042836,3.367516391157163,18.76576329314855,50.89321976146438,1
3.027582501269041,2.360915834351789,2.38849833562083,2.61150166437917,2,4.250585829110128,1.7494141708898714,2.666666667,4.38849833562083,3.94483499737917,2.694249168269041,18.303591084777246,87.73324502613978,1
2.1214650657567224,3.666666667,2.333333333,2.681502001349646,3,2.666666667,3.136300400106369,3.8029670671063687,4.257765466271993,3.0,2.53036626648473,22.414604350041582,27.250690278612648,1
2.67873917899241,3.506036256255259,2.172702922737151,3.666666667,4,3.506036256255259,2.333333333,3.493963743744741,3.8514421017295604,2.987927487525699,3.012072512474301,23.189643475846527,76.52073910970077,1
4.007347351007818,2.9853052979623222,2.0073473510078177,1.674014018007818,1,3.666666667,2.0073473510078177,2.9853052979623222,3.666666667,3.333333333,2.9926526489921823,20.50098044894812,44.41918676366498,1
2.333333333,2.666666667,2.564138513534711,2.0,2,2.282069256344252,3.153792230121037,2.897471846534711,4.897471846534711,3.666666667,3.6154025901904596,17.781011033647168,47.31344096231244,1
3.0,3.8483900760053933,2.1516099239946067,2.1516099239946067,1,3.5150567425505637,1.8483900760053933,3.8483900760053933,4.363446818555957,2.8483900760053933,2.1817234090053934,21.259910144587604,51.4282746842914,1
3.0,3.591714254865208,2.591714254865208,3.2583809210900654,3,3.333333333,2.591714254865208,3.0749524119099347,4.441809431045339,2.4832381570447266,2.7416190789099346,19.048040072481722,79.09212956208349,1
2.128692494260198,4.204640838932841,2.333333333,2.871307505739802,2,3.537974172739802,2.3976795802266184,4.204640838932841,4.537974172739802,2.462025827260198,2.795359161067159,20.459052991096996,51.877158346821055,1
2.666666667,2.6251091148847028,2.0,1.333333333,1,3.1458878907235195,2.666666667,2.770997005608222,4.812554557723519,3.708224218115298,1.3748908851152977,18.77249796725787,47.85420849280089,1
3.6915396854980296,3.0248730184980297,2.3084603145019704,2.9751269815019703,2,3.0248730184980297,2.666666667,3.358206351572649,4.258714277431292,3.3084603145019704,3.925380944431292,21.348127245604587,63.97596888768569,1
3.232059354950485,2.782696344301198,1.782696344301198,3.333333333,3,3.434607312049515,1.8987260216023962,2.782696344301198,3.782696344301198,3.434607312049515,2.8987260216023962,19.417552846279396,60.53635686638716,1
2.5913792729753684,2.666666667,2.333333333,2.849425212176599,3,2.9247126062012305,2.849425212176599,3.0,4.150574787823401,3.2258621816221704,3.483908120823401,19.05054993041074,76.24359505039074,1
3.906303271868767,2.427030061412323,1.854060123262466,3.239636604868767,3,2.333333333,3.239636604868767,2.479273210456444,3.947756851674789,3.572969938587677,3.093696728131233,20.359316624840545,36.23347479606265,1
1.666666667,3.1765759757856387,2.3267271276396047,1.993393794149514,1,2.4966968970648478,3.666666667,3.3399395393603952,4.490090691214362,3.169969769425243,2.830030230574757,20.433076874541346,40.47157918584701,1
3.333333333,3.0,2.2503568260323132,1.9170234930323133,3,3.333333333,2.333333333,3.0,4.500713652815698,3.2503568260323132,3.499286347184303,18.044172268204136,47.443219106035556,1
2.8486287706314455,3.1615681872946166,1.8384318127053834,1.8384318127053834,2,3.8282348542946165,2.1717651457053835,3.6768636249260624,3.1717651457053835,3.6768636249260624,3.3231363750739376,22.790021664768204,57.026318362399266,1
2.3909896277965874,2.4198177751516385,1.666666667,1.3621614804415356,1,4.362161480441536,1.333333333,3.0576562947965873,3.0,4.246848890848361,3.637838519558464,22.225340832154984,48.86397909660469,1
2.1764215669331928,2.9117892166657198,2.333333333,2.0882107833342802,1,3.666666667,2.333333333,3.0882107833342802,4.176421566933193,3.666666667,3.490245100066807,17.376961506539423,45.92529705613204,1
2.7222569122818077,4.0,2.944409754718192,2.2777430877181923,1,2.4445138237303867,3.222152842436384,3.611076421551421,4.944409754718192,2.611076421551421,2.944409754718192,16.043908077932812,35.65187412902624,1
3.0964687740872074,3.5701978929127924,2.032156257996913,2.3011770750030873,1,3.6988229249969127,2.0,3.333333333,2.7631354410872073,2.730979182993826,2.967843742003087,15.492209254776013,40.176857022547004,1
2.476002684849769,4.2386586123067085,2.666666667,2.476002684849769,2,3.666666667,1.8093360184217613,4.381327963728469,4.523997315150231,2.618672036271531,1.666666667,16.6232057571903,58.01954387279363,1
2.835723572584192,3.2511951194153035,2.4154715468311116,1.748804880584697,1,3.2511951194153035,2.7488048805846965,3.835723572584192,4.748804880584697,3.5845284531688884,2.666666667,18.76054480201226,47.368463425829994,1
3.333333333,3.0826518876231392,2.333333333,2.415985220871095,1,3.9173481123768608,1.7493185546231391,2.749318554623139,4.917348112376861,2.9173481123768608,3.0826518876231392,21.53604127626926,30.257360482381152,1
3.229500159904537,3.0519165865477316,1.8224164267989444,1.9480834134522684,1,3.8442502402010557,2.1557497597989443,3.1038331732512128,3.207666346346676,3.333333333,1.9480834134522684,25.561876432558883,7.818616346815861,1
2.388073562262671,2.666666667,2.05474022909845,2.05474022909845,1,3.94525977090155,1.4975540204595708,2.72140689609845,3.8308873544595707,3.4428137913611208,2.94525977090155,23.688901415206274,54.39604106442373,1
2.976371498087253,3.0,2.690295168912747,2.0708855058091262,1,2.333333333,3.309704831087253,3.6430381650163675,5.0,3.333333333,3.333333333,21.318352790592332,67.43627149839337,1
3.4399712115933765,2.9865803021403012,2.333333333,2.333333333,2,3.333333333,2.333333333,3.666666667,4.226695454726537,3.1200575764530747,3.0,22.211397674015288,48.83348743393175,1
1.6490057249852126,3.157836195755852,2.333333333,1.6313447834969166,2,2.4911695292293605,3.333333333,3.3156723919852125,4.3156723919852125,2.982339058511704,2.5088304707706395,21.61766929767761,44.43726594810357,1
2.665965951250004,2.0007007157478935,2.666666667,1.3340340487499958,1,2.6652652355021105,3.0014014314978894,2.335435480245783,5.0,4.665965951250005,2.3326326172521066,19.731537819159815,51.68622454885713,1
3.189668885787608,3.0,2.666666667,1.7126711051442225,1,2.333333333,3.4769977806433854,3.1436644472123922,4.476997780643385,3.4769977806433854,2.7126711051442225,20.560198142748952,48.747675685050424,1
2.5158382740863385,2.8174950589136616,2.0,2.424585803680048,1,4.0,1.8174950589136614,3.3929092555073708,4.091252470406291,3.333333333,3.5158382740863385,23.89573395741623,41.22628953703421,1
3.666666667,2.666666667,2.1022009911402875,2.2311323418597127,2,3.462264684412822,2.537735315587178,2.666666667,3.871068649280575,3.333333333,2.5644656755531097,21.319546801908764,64.87416069625932,1
2.401493983219848,3.401493983219848,2.333333333,1.333333333,1,3.333333333,2.8636786997647863,3.598506016780152,4.598506016780153,2.598506016780152,2.802987967030732,19.25661852247281,73.40854790889209,1
2.333333333,1.3528357168554834,2.0,2.3138309492030236,1,4.0,1.6471642831445166,1.3918404844494363,4.0,4.352835716855483,1.7446762022464128,19.84908060618152,69.2468391064104,1
3.1513310826708065,3.5153355838752005,2.5153355838752005,2.4846644161247995,1,3.302662165795606,2.5460067515335876,3.030671167658387,4.5153355838752,3.0,3.364004501204394,21.669688817260386,18.31970604235911,1
2.9663610746855236,2.0,2.0,1.5667685309050292,1,3.433231469094971,2.4668703951097526,2.7665648027952763,3.433231469094971,4.333333333,1.6330277406855238,26.356471351200767,31.140854270160816,1
2.6655011937902544,2.333333333,2.333333333,2.333333333,2,2.666083930394253,3.333916069605747,3.3315851231862563,4.332750596396001,4.000582736603999,3.333916069605747,23.257945902974544,32.355430834097476,1
3.4275926320263492,2.5724073679736508,1.78620368430752,3.7609259650263493,2,2.0,4.0,2.691944385281171,2.78620368430752,3.21379631569248,3.308055614718829,18.722464425020867,56.017443285262885,1
2.367878479042058,2.367878479042058,2.0,1.1036354379189033,1,3.2987881870615774,2.632121520957942,2.7012118129384226,4.034545145938423,3.735756958876845,2.333333333,17.351950982123824,37.77913986554344,1
3.333333333,2.745378362626565,2.460644151877684,1.333333333,1,3.206022514504249,2.460644151877684,3.333333333,4.666666667,3.793977485495751,1.7939774854957513,19.623945970640552,79.05626625186032,1
3.4368627637302214,3.126274472160734,2.207058861149854,3.8156861805912463,2,3.459607805850146,2.3105882915694873,3.0,4.540392194149854,2.977254958569487,3.666666667,18.046468221135925,22.72028334944981,1
2.467249023095481,2.7976705738233183,2.1339156896937337,2.3988352872107854,1,3.467249023095481,2.532750976904519,2.2649195975170517,3.666666667,3.2678313797892145,2.9344980463874673,24.62430286219575,53.699333505647616,1
3.3509929308028514,3.666666667,2.0,3.964680804447276,3,4.017659597749873,1.6490070691971486,3.3686525285527242,3.982340402250127,2.6843262647498727,3.666666667,20.5755601105838,80.47046282345956,1
